,adm_date,age,count
2971,2020-12-20,74,2
2972,2020-12-20,76,2
2973,2020-12-20,79,3
2974,2020-12-20,80,3
2975,2020-12-20,81,1
2976,2020-12-20,84,1
2977,2020-12-20,86,2
2978,2020-12-20,88,1
2979,2020-12-20,89,3
2980,2020-12-21,19,1
2981,2020-12-21,27,2
2982,2020-12-21,28,1
2983,2020-12-21,31,3
2984,2020-12-21,32,1
2985,2020-12-21,34,1
2986,2020-12-21,35,1
2987,2020-12-21,36,1
2988,2020-12-21,39,2
2989,2020-12-21,40,1
2990,2020-12-21,41,1
2991,2020-12-21,43,1
2992,2020-12-21,46,3
2993,2020-12-21,47,2
2994,2020-12-21,48,1
2995,2020-12-21,51,2
2996,2020-12-21,52,1
2997,2020-12-21,53,1
2998,2020-12-21,54,1
2999,2020-12-21,55,2
3000,2020-12-21,56,1
3001,2020-12-21,57,1
3002,2020-12-21,58,1
3003,2020-12-21,59,2
3004,2020-12-21,60,2
3005,2020-12-21,61,2
3006,2020-12-21,62,3
3007,2020-12-21,63,2
3008,2020-12-21,64,3
3009,2020-12-21,65,2
3010,2020-12-21,67,2
3011,2020-12-21,68,5
3012,2020-12-21,70,1
3013,2020-12-21,71,1
3014,2020-12-21,72,1
3015,2020-12-21,73,6
3016,2020-12-21,74,2
3017,2020-12-21,76,1
3018,2020-12-21,78,1
3019,2020-12-21,79,1
3020,2020-12-21,80,2
3021,2020-12-21,82,1
3022,2020-12-21,84,1
3023,2020-12-21,85,4
3024,2020-12-21,86,3
3025,2020-12-21,88,1
3026,2020-12-21,89,7
3027,2020-12-22,18,1
3028,2020-12-22,28,1
3029,2020-12-22,29,1
3030,2020-12-22,30,1
3031,2020-12-22,32,2
3032,2020-12-22,34,2
3033,2020-12-22,41,4
3034,2020-12-22,44,1
3035,2020-12-22,46,1
3036,2020-12-22,49,1
3037,2020-12-22,51,1
3038,2020-12-22,52,1
3039,2020-12-22,53,2
3040,2020-12-22,55,2
3041,2020-12-22,56,1
3042,2020-12-22,57,1
3043,2020-12-22,58,1
3044,2020-12-22,59,2
3045,2020-12-22,60,1
3046,2020-12-22,61,1
3047,2020-12-22,62,3
3048,2020-12-22,63,3
3049,2020-12-22,64,2
3050,2020-12-22,66,1
3051,2020-12-22,67,2
3052,2020-12-22,68,4
3053,2020-12-22,69,2
3054,2020-12-22,71,1
3055,2020-12-22,72,3
3056,2020-12-22,73,2
3057,2020-12-22,74,2
3058,2020-12-22,75,1
3059,2020-12-22,76,3
3060,2020-12-22,77,2
3061,2020-12-22,78,3
3062,2020-12-22,80,4
3063,2020-12-22,82,1
3064,2020-12-22,83,2
3065,2020-12-22,85,4
3066,2020-12-22,86,1
3067,2020-12-22,87,1
3068,2020-12-22,88,1
3069,2020-12-22,89,7
3070,2020-12-23,25,1
3071,2020-12-23,27,1
3072,2020-12-23,29,1
3073,2020-12-23,32,2
3074,2020-12-23,33,1
3075,2020-12-23,35,2
3076,2020-12-23,36,1
3077,2020-12-23,38,1
3078,2020-12-23,39,1
3079,2020-12-23,42,1
3080,2020-12-23,43,1
3081,2020-12-23,44,1
3082,2020-12-23,47,1
3083,2020-12-23,49,1
3084,2020-12-23,51,1
3085,2020-12-23,52,1
3086,2020-12-23,53,2
3087,2020-12-23,54,2
3088,2020-12-23,55,1
3089,2020-12-23,56,1
3090,2020-12-23,57,1
3091,2020-12-23,58,1
3092,2020-12-23,59,2
3093,2020-12-23,61,2
3094,2020-12-23,62,1
3095,2020-12-23,63,1
3096,2020-12-23,64,5
3097,2020-12-23,65,3
3098,2020-12-23,67,2
3099,2020-12-23,68,1
3100,2020-12-23,71,2
3101,2020-12-23,72,2
3102,2020-12-23,75,5
3103,2020-12-23,76,1
3104,2020-12-23,77,2
3105,2020-12-23,79,2
3106,2020-12-23,80,2
3107,2020-12-23,84,2
3108,2020-12-23,85,1
3109,2020-12-23,87,4
3110,2020-12-23,88,1
3111,2020-12-23,89,3
3112,2020-12-24,30,1
3113,2020-12-24,33,2
3114,2020-12-24,34,1
3115,2020-12-24,35,1
3116,2020-12-24,41,1
3117,2020-12-24,43,2
3118,2020-12-24,44,1
3119,2020-12-24,52,2
3120,2020-12-24,53,3
3121,2020-12-24,54,1
3122,2020-12-24,55,1
3123,2020-12-24,57,1
3124,2020-12-24,58,1
3125,2020-12-24,60,3
3126,2020-12-24,61,4
3127,2020-12-24,62,1
3128,2020-12-24,64,1
3129,2020-12-24,65,3
3130,2020-12-24,67,2
3131,2020-12-24,68,3
3132,2020-12-24,69,4
3133,2020-12-24,70,1
3134,2020-12-24,71,2
3135,2020-12-24,72,2
3136,2020-12-24,73,1
3137,2020-12-24,77,2
3138,2020-12-24,78,1
3139,2020-12-24,79,1
3140,2020-12-24,80,1
3141,2020-12-24,81,1
3142,2020-12-24,82,1
3143,2020-12-24,84,2
3144,2020-12-24,86,3
3145,2020-12-24,88,1
3146,2020-12-24,89,4
3147,2020-12-25,20,1
3148,2020-12-25,24,1
3149,2020-12-25,27,1
3150,2020-12-25,28,1
3151,2020-12-25,32,1
3152,2020-12-25,33,1
3153,2020-12-25,34,1
3154,2020-12-25,37,1
3155,2020-12-25,42,1
3156,2020-12-25,47,1
3157,2020-12-25,49,2
3158,2020-12-25,50,1
3159,2020-12-25,51,1
3160,2020-12-25,52,1
3161,2020-12-25,55,1
3162,2020-12-25,56,1
3163,2020-12-25,58,1
3164,2020-12-25,59,3
3165,2020-12-25,60,3
3166,2020-12-25,62,2
3167,2020-12-25,63,2
3168,2020-12-25,64,1
3169,2020-12-25,65,2
3170,2020-12-25,68,1
3171,2020-12-25,69,1
3172,2020-12-25,72,1
3173,2020-12-25,73,2
3174,2020-12-25,75,1
3175,2020-12-25,78,1
3176,2020-12-25,80,2
3177,2020-12-25,81,1
3178,2020-12-25,82,1
3179,2020-12-25,83,1
3180,2020-12-25,86,2
3181,2020-12-25,87,2
3182,2020-12-25,88,1
3183,2020-12-25,89,7
3184,2020-12-26,30,1
3185,2020-12-26,37,1
3186,2020-12-26,43,1
3187,2020-12-26,45,1
3188,2020-12-26,46,1
3189,2020-12-26,49,2
3190,2020-12-26,51,1
3191,2020-12-26,52,2
3192,2020-12-26,53,1
3193,2020-12-26,54,3
3194,2020-12-26,55,1
3195,2020-12-26,56,1
3196,2020-12-26,57,1
3197,2020-12-26,60,4
3198,2020-12-26,61,1
3199,2020-12-26,62,1
3200,2020-12-26,63,3
3201,2020-12-26,64,1
3202,2020-12-26,65,1
3203,2020-12-26,66,1
3204,2020-12-26,67,1
3205,2020-12-26,68,1
3206,2020-12-26,69,2
3207,2020-12-26,70,1
3208,2020-12-26,71,1
3209,2020-12-26,73,1
3210,2020-12-26,74,2
3211,2020-12-26,75,1
3212,2020-12-26,76,3
3213,2020-12-26,77,2
3214,2020-12-26,78,2
3215,2020-12-26,79,1
3216,2020-12-26,80,2
3217,2020-12-26,83,2
3218,2020-12-26,84,1
3219,2020-12-26,85,1
3220,2020-12-26,86,1
3221,2020-12-26,87,2
3222,2020-12-26,89,5
3223,2020-12-27,22,1
3224,2020-12-27,29,1
3225,2020-12-27,30,1
3226,2020-12-27,32,2
3227,2020-12-27,33,1
3228,2020-12-27,39,1
3229,2020-12-27,40,2
3230,2020-12-27,41,1
3231,2020-12-27,42,1
3232,2020-12-27,46,1
3233,2020-12-27,49,1
3234,2020-12-27,53,2
3235,2020-12-27,54,1
3236,2020-12-27,55,1
3237,2020-12-27,56,3
3238,2020-12-27,57,1
3239,2020-12-27,58,1
3240,2020-12-27,59,1
3241,2020-12-27,60,2
3242,2020-12-27,61,2
3243,2020-12-27,62,5
3244,2020-12-27,64,1
3245,2020-12-27,65,1
3246,2020-12-27,66,1
3247,2020-12-27,67,2
3248,2020-12-27,68,1
3249,2020-12-27,70,2
3250,2020-12-27,71,1
3251,2020-12-27,72,1
3252,2020-12-27,73,3
3253,2020-12-27,74,2
3254,2020-12-27,75,1
3255,2020-12-27,77,1
3256,2020-12-27,78,1
3257,2020-12-27,80,1
3258,2020-12-27,81,1
3259,2020-12-27,83,2
3260,2020-12-27,85,2
3261,2020-12-27,88,1
3262,2020-12-27,89,7
3263,2020-12-28,19,1
3264,2020-12-28,21,1
3265,2020-12-28,22,1
3266,2020-12-28,24,2
3267,2020-12-28,26,1
3268,2020-12-28,27,1
3269,2020-12-28,31,1
3270,2020-12-28,34,2
3271,2020-12-28,35,1
3272,2020-12-28,36,1
3273,2020-12-28,38,1
3274,2020-12-28,41,1
3275,2020-12-28,43,1
3276,2020-12-28,44,1
3277,2020-12-28,46,1
3278,2020-12-28,49,1
3279,2020-12-28,50,1
3280,2020-12-28,52,2
3281,2020-12-28,53,1
3282,2020-12-28,54,2
3283,2020-12-28,55,1
3284,2020-12-28,57,1
3285,2020-12-28,58,3
3286,2020-12-28,60,2
3287,2020-12-28,62,2
3288,2020-12-28,64,1
3289,2020-12-28,65,2
3290,2020-12-28,66,1
3291,2020-12-28,67,5
3292,2020-12-28,68,1
3293,2020-12-28,72,1
3294,2020-12-28,73,1
3295,2020-12-28,74,1
3296,2020-12-28,76,1
3297,2020-12-28,79,1
3298,2020-12-28,80,2
3299,2020-12-28,81,1
3300,2020-12-28,82,1
3301,2020-12-28,83,2
3302,2020-12-28,85,3
3303,2020-12-28,86,1
3304,2020-12-28,88,1
3305,2020-12-28,89,8
3306,2020-12-29,18,1
3307,2020-12-29,21,1
3308,2020-12-29,22,1
3309,2020-12-29,25,1
3310,2020-12-29,27,1
3311,2020-12-29,29,2
3312,2020-12-29,31,1
3313,2020-12-29,35,1
3314,2020-12-29,36,1
3315,2020-12-29,39,1
3316,2020-12-29,40,1
3317,2020-12-29,41,1
3318,2020-12-29,42,1
3319,2020-12-29,43,1
3320,2020-12-29,44,2
3321,2020-12-29,45,1
3322,2020-12-29,46,1
3323,2020-12-29,47,1
3324,2020-12-29,49,1
3325,2020-12-29,50,1
3326,2020-12-29,51,1
3327,2020-12-29,52,2
3328,2020-12-29,53,1
3329,2020-12-29,58,2
3330,2020-12-29,59,3
3331,2020-12-29,64,3
3332,2020-12-29,65,3
3333,2020-12-29,67,2
3334,2020-12-29,68,2
3335,2020-12-29,69,1
3336,2020-12-29,70,4
3337,2020-12-29,72,1
3338,2020-12-29,73,2
3339,2020-12-29,74,1
3340,2020-12-29,75,2
3341,2020-12-29,76,2
3342,2020-12-29,78,1
3343,2020-12-29,79,2
3344,2020-12-29,81,2
3345,2020-12-29,86,1
3346,2020-12-29,89,5
3347,2020-12-30,27,1
3348,2020-12-30,28,2
3349,2020-12-30,31,1
3350,2020-12-30,34,4
3351,2020-12-30,35,1
3352,2020-12-30,36,1
3353,2020-12-30,38,1
3354,2020-12-30,44,1
3355,2020-12-30,45,1
3356,2020-12-30,46,2
3357,2020-12-30,47,1
3358,2020-12-30,48,1
3359,2020-12-30,49,1
3360,2020-12-30,50,1
3361,2020-12-30,51,1
3362,2020-12-30,53,1
3363,2020-12-30,54,1
3364,2020-12-30,55,3
3365,2020-12-30,60,2
3366,2020-12-30,63,2
3367,2020-12-30,64,2
3368,2020-12-30,65,1
3369,2020-12-30,67,2
3370,2020-12-30,68,2
3371,2020-12-30,69,4
3372,2020-12-30,70,2
3373,2020-12-30,72,1
3374,2020-12-30,73,2
3375,2020-12-30,77,1
3376,2020-12-30,80,3
3377,2020-12-30,87,4
3378,2020-12-30,89,6
3379,2020-12-31,19,2
3380,2020-12-31,25,1
3381,2020-12-31,33,3
3382,2020-12-31,34,1
3383,2020-12-31,36,2
3384,2020-12-31,43,1
3385,2020-12-31,44,2
3386,2020-12-31,45,2
3387,2020-12-31,48,1
3388,2020-12-31,50,1
3389,2020-12-31,51,1
3390,2020-12-31,53,2
3391,2020-12-31,54,3
3392,2020-12-31,55,1
3393,2020-12-31,56,2
3394,2020-12-31,58,2
3395,2020-12-31,60,1
3396,2020-12-31,61,1
3397,2020-12-31,62,2
3398,2020-12-31,63,1
3399,2020-12-31,64,2
3400,2020-12-31,65,2
3401,2020-12-31,69,2
3402,2020-12-31,70,2
3403,2020-12-31,71,1
3404,2020-12-31,72,2
3405,2020-12-31,73,1
3406,2020-12-31,75,1
3407,2020-12-31,77,1
3408,2020-12-31,79,1
3409,2020-12-31,80,2
3410,2020-12-31,81,2
3411,2020-12-31,82,1
3412,2020-12-31,85,3
3413,2020-12-31,87,1
3414,2020-12-31,88,1
3415,2020-12-31,89,3
3416,2021-01-01,24,1
3417,2021-01-01,26,2
3418,2021-01-01,27,1
3419,2021-01-01,28,1
3420,2021-01-01,30,1
3421,2021-01-01,31,1
3422,2021-01-01,32,1
3423,2021-01-01,34,1
3424,2021-01-01,40,3
3425,2021-01-01,41,1
3426,2021-01-01,42,1
3427,2021-01-01,44,1
3428,2021-01-01,49,1
3429,2021-01-01,51,1
3430,2021-01-01,54,3
3431,2021-01-01,55,1
3432,2021-01-01,56,1
3433,2021-01-01,58,1
3434,2021-01-01,59,2
3435,2021-01-01,60,2
3436,2021-01-01,61,3
3437,2021-01-01,62,1
3438,2021-01-01,64,1
3439,2021-01-01,65,3
3440,2021-01-01,66,3
3441,2021-01-01,67,1
3442,2021-01-01,69,1
3443,2021-01-01,70,1
3444,2021-01-01,71,1
3445,2021-01-01,72,2
3446,2021-01-01,74,2
3447,2021-01-01,78,2
3448,2021-01-01,79,1
3449,2021-01-01,81,3
3450,2021-01-01,82,2
3451,2021-01-01,83,2
3452,2021-01-01,85,3
3453,2021-01-01,86,1
3454,2021-01-01,87,1
3455,2021-01-01,88,1
3456,2021-01-01,89,4
3457,2021-01-02,24,1
3458,2021-01-02,28,1
3459,2021-01-02,29,1
3460,2021-01-02,33,1
3461,2021-01-02,34,1
3462,2021-01-02,36,1
3463,2021-01-02,37,2
3464,2021-01-02,38,1
3465,2021-01-02,39,1
3466,2021-01-02,40,2
3467,2021-01-02,41,1
3468,2021-01-02,42,3
3469,2021-01-02,46,1
3470,2021-01-02,48,2
3471,2021-01-02,50,1
3472,2021-01-02,52,1
3473,2021-01-02,53,1
3474,2021-01-02,55,1
3475,2021-01-02,56,1
3476,2021-01-02,57,1
3477,2021-01-02,58,1
3478,2021-01-02,59,3
3479,2021-01-02,60,3
3480,2021-01-02,61,2
3481,2021-01-02,62,1
3482,2021-01-02,64,2
3483,2021-01-02,66,2
3484,2021-01-02,68,2
3485,2021-01-02,69,2
3486,2021-01-02,72,1
3487,2021-01-02,73,1
3488,2021-01-02,75,1
3489,2021-01-02,76,3
3490,2021-01-02,77,1
3491,2021-01-02,78,1
3492,2021-01-02,79,1
3493,2021-01-02,80,1
3494,2021-01-02,81,1
3495,2021-01-02,83,3
3496,2021-01-02,85,1
3497,2021-01-02,87,1
3498,2021-01-02,89,10
3499,2021-01-03,18,1
3500,2021-01-03,22,1
3501,2021-01-03,23,1
3502,2021-01-03,30,1
3503,2021-01-03,31,1
3504,2021-01-03,32,2
3505,2021-01-03,33,1
3506,2021-01-03,34,1
3507,2021-01-03,38,1
3508,2021-01-03,44,1
3509,2021-01-03,45,1
3510,2021-01-03,46,1
3511,2021-01-03,48,2
3512,2021-01-03,49,2
3513,2021-01-03,51,1
3514,2021-01-03,52,1
3515,2021-01-03,53,3
3516,2021-01-03,54,1
3517,2021-01-03,55,3
3518,2021-01-03,57,3
3519,2021-01-03,58,4
3520,2021-01-03,59,1
3521,2021-01-03,60,1
3522,2021-01-03,61,2
3523,2021-01-03,62,1
3524,2021-01-03,64,4
3525,2021-01-03,65,3
3526,2021-01-03,66,1
3527,2021-01-03,67,1
3528,2021-01-03,68,1
3529,2021-01-03,70,1
3530,2021-01-03,71,1
3531,2021-01-03,73,1
3532,2021-01-03,74,1
3533,2021-01-03,80,1
3534,2021-01-03,84,1
3535,2021-01-03,85,1
3536,2021-01-03,86,2
3537,2021-01-03,87,1
3538,2021-01-03,88,1
3539,2021-01-03,89,10
3540,2021-01-04,19,1
3541,2021-01-04,29,1
3542,2021-01-04,31,1
3543,2021-01-04,34,1
3544,2021-01-04,35,1
3545,2021-01-04,37,1
3546,2021-01-04,38,1
3547,2021-01-04,39,1
3548,2021-01-04,40,1
3549,2021-01-04,41,2
3550,2021-01-04,43,1
3551,2021-01-04,44,1
3552,2021-01-04,45,3
3553,2021-01-04,46,1
3554,2021-01-04,48,1
3555,2021-01-04,49,2
3556,2021-01-04,52,3
3557,2021-01-04,53,2
3558,2021-01-04,54,2
3559,2021-01-04,55,1
3560,2021-01-04,56,1
3561,2021-01-04,57,3
3562,2021-01-04,59,3
3563,2021-01-04,60,1
3564,2021-01-04,61,5
3565,2021-01-04,62,3
3566,2021-01-04,64,1
3567,2021-01-04,66,4
3568,2021-01-04,67,2
3569,2021-01-04,68,1
3570,2021-01-04,69,2
3571,2021-01-04,71,3
3572,2021-01-04,72,1
3573,2021-01-04,73,1
3574,2021-01-04,74,3
3575,2021-01-04,75,2
3576,2021-01-04,76,1
3577,2021-01-04,78,2
3578,2021-01-04,80,1
3579,2021-01-04,81,1
3580,2021-01-04,85,1
3581,2021-01-04,86,1
3582,2021-01-04,87,1
3583,2021-01-04,88,1
3584,2021-01-04,89,5
3585,2021-01-05,18,1
3586,2021-01-05,25,1
3587,2021-01-05,27,2
3588,2021-01-05,28,1
3589,2021-01-05,31,3
3590,2021-01-05,32,1
3591,2021-01-05,33,1
3592,2021-01-05,37,3
3593,2021-01-05,39,2
3594,2021-01-05,47,2
3595,2021-01-05,49,1
3596,2021-01-05,50,2
3597,2021-01-05,52,2
3598,2021-01-05,53,1
3599,2021-01-05,55,1
3600,2021-01-05,56,2
3601,2021-01-05,57,3
3602,2021-01-05,58,3
3603,2021-01-05,59,2
3604,2021-01-05,60,1
3605,2021-01-05,61,1
3606,2021-01-05,62,1
3607,2021-01-05,63,1
3608,2021-01-05,64,3
3609,2021-01-05,65,7
3610,2021-01-05,66,1
3611,2021-01-05,67,1
3612,2021-01-05,68,3
3613,2021-01-05,69,3
3614,2021-01-05,70,2
3615,2021-01-05,73,2
3616,2021-01-05,74,1
3617,2021-01-05,75,1
3618,2021-01-05,82,3
3619,2021-01-05,84,2
3620,2021-01-05,87,2
3621,2021-01-05,88,2
3622,2021-01-05,89,4
3623,2021-01-06,20,1
3624,2021-01-06,33,2
3625,2021-01-06,35,1
3626,2021-01-06,38,2
3627,2021-01-06,39,4
3628,2021-01-06,42,1
3629,2021-01-06,43,1
3630,2021-01-06,45,1
3631,2021-01-06,48,1
3632,2021-01-06,49,1
3633,2021-01-06,50,3
3634,2021-01-06,53,2
3635,2021-01-06,55,2
3636,2021-01-06,56,1
3637,2021-01-06,57,3
3638,2021-01-06,58,4
3639,2021-01-06,59,2
3640,2021-01-06,61,2
3641,2021-01-06,64,1
3642,2021-01-06,65,1
3643,2021-01-06,66,1
3644,2021-01-06,67,2
3645,2021-01-06,68,1
3646,2021-01-06,69,1
3647,2021-01-06,72,1
3648,2021-01-06,73,1
3649,2021-01-06,74,2
3650,2021-01-06,78,1
3651,2021-01-06,79,1
3652,2021-01-06,85,1
3653,2021-01-06,89,4
